Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Hit
0.511,0.976,11.0,-6.928,0.0,0.0569,0.000221,0.89,0.0435,0.28300000000000003,138.035,0.0
0.35200000000000004,0.664,7.0,-12.36,1.0,0.0484,0.344,0.816,0.109,0.275,133.417,0.0
0.5429999999999999,0.818,7.0,-4.9430000000000005,1.0,0.28800000000000003,0.000143,0.0,0.711,0.622,87.90799999999999,0.0
0.58,0.452,10.0,-11.158,1.0,0.0364,0.795,1.13e-05,0.18600000000000003,0.9490000000000001,132.607,0.0
0.794,0.174,7.0,-13.544,0.0,0.0388,0.945,0.00725,0.276,0.6559999999999999,121.84299999999999,0.0
0.677,0.369,5.0,-15.115,0.0,0.364,0.0673,0.0,0.0916,0.903,99.213,0.0
0.33899999999999997,0.914,9.0,-8.269,0.0,0.127,0.0034100000000000003,0.0407,0.389,0.569,147.998,0.0
0.7040000000000001,0.6759999999999999,0.0,-4.7780000000000005,1.0,0.24100000000000002,0.41,2.72e-06,0.105,0.897,118.70100000000001,0.0
0.488,0.905,9.0,-4.2219999999999995,1.0,0.0408,0.00303,1.01e-06,0.33899999999999997,0.539,136.197,0.0
0.445,0.6609999999999999,9.0,-10.652999999999999,0.0,0.0414,0.322,0.10800000000000001,0.863,0.648,117.56,0.0
0.8029999999999999,0.873,7.0,-6.522,1.0,0.109,0.0589,0.0,0.218,0.7020000000000001,109.512,0.0
0.489,0.816,7.0,-9.387,1.0,0.049,0.071,0.187,0.315,0.86,132.38,0.0
0.9159999999999999,0.7140000000000001,7.0,-4.861000000000001,1.0,0.0435,0.14800000000000002,2.86e-06,0.0525,0.7390000000000001,124.01899999999999,0.0
0.493,0.61,11.0,-17.459,1.0,0.93,0.6629999999999999,0.0,0.7340000000000001,0.1,85.12299999999999,0.0
0.33299999999999996,0.26,7.0,-12.694,1.0,0.0333,0.768,0.6509999999999999,0.39799999999999996,0.0622,81.977,0.0
0.40399999999999997,0.828,2.0,-9.829,1.0,0.0429,0.0117,0.00335,0.11,0.662,130.764,0.0
0.551,0.5479999999999999,7.0,-9.256,1.0,0.0371,0.0838,0.066,0.11199999999999999,0.41,79.51100000000001,0.0
0.551,0.556,9.0,-6.829,0.0,0.0576,0.0193,0.7509999999999999,0.10400000000000001,0.5670000000000001,136.928,0.0
0.637,0.703,0.0,-10.630999999999998,1.0,0.0357,0.233,0.513,0.0895,0.736,113.164,0.0
0.514,0.365,2.0,-15.977,1.0,0.035,0.41600000000000004,0.0,0.364,0.7190000000000001,113.26700000000001,0.0
0.698,0.47700000000000004,8.0,-12.994000000000002,1.0,0.0643,0.207,0.773,0.312,0.5429999999999999,112.287,0.0
0.579,0.682,2.0,-6.2,1.0,0.0292,0.5720000000000001,0.0,0.23800000000000002,0.884,128.476,0.0
0.444,0.775,2.0,-7.2410000000000005,1.0,0.312,0.265,0.115,0.488,0.563,105.51700000000001,0.0
0.713,0.897,4.0,-4.95,0.0,0.0553,0.27899999999999997,0.000218,0.39,0.856,101.32799999999999,0.0
0.608,0.43200000000000005,10.0,-8.292,1.0,0.0227,0.61,1.6899999999999997e-05,0.0865,0.449,89.42200000000001,0.0
0.599,0.884,8.0,-3.702,1.0,0.0448,0.705,0.0,0.5,0.93,139.062,0.0
0.23199999999999998,0.21600000000000003,10.0,-10.674000000000001,1.0,0.0314,0.9359999999999999,4.93e-06,0.24600000000000002,0.43200000000000005,94.26799999999999,0.0
0.629,0.8390000000000001,9.0,-7.061,1.0,0.0899,0.0018,0.0859,0.251,0.449,118.979,0.0
0.364,0.924,7.0,-7.501,1.0,0.21,8.3e-05,2.8499999999999998e-05,0.12,0.10400000000000001,85.444,0.0
0.49,0.722,0.0,-5.345,1.0,0.0427,4.1200000000000005e-05,1.7199999999999998e-05,0.0869,0.33299999999999996,124.994,0.0
0.58,0.344,3.0,-8.02,1.0,0.0248,0.858,0.0,0.225,0.501,81.93299999999999,0.0
0.742,0.55,1.0,-10.221,1.0,0.0556,0.0453,0.662,0.35200000000000004,0.129,135.005,0.0
0.735,0.7490000000000001,0.0,-5.466,1.0,0.0353,0.00777,0.0789,0.179,0.96,128.04,0.0
0.617,0.884,7.0,-6.739,0.0,0.0672,0.0971,1.2e-05,0.111,0.34600000000000003,129.435,0.0
0.612,0.617,1.0,-14.583,1.0,0.0472,0.447,4.93e-06,0.057999999999999996,0.7559999999999999,138.385,0.0
0.6659999999999999,0.747,1.0,-7.9479999999999995,1.0,0.0356,0.00043799999999999997,0.051,0.637,0.688,125.794,0.0
0.57,0.816,5.0,-8.67,1.0,0.0363,0.0155,0.502,0.0758,0.664,129.923,0.0
0.344,0.365,7.0,-9.628,1.0,0.0279,0.8009999999999999,0.000509,0.0712,0.359,100.79,0.0
0.364,0.99,3.0,-6.227,1.0,0.125,3.11e-05,0.13,0.0944,0.128,100.855,0.0
0.564,0.513,2.0,-8.658999999999999,0.0,0.0276,0.0246,0.0050799999999999994,0.86,0.20199999999999999,101.30799999999999,0.0
0.528,0.757,2.0,-12.165999999999999,1.0,0.033,0.0896,0.000129,0.127,0.669,136.096,0.0
0.379,0.5870000000000001,8.0,-9.266,1.0,0.05,0.188,0.0,0.847,0.311,158.91,0.0
0.365,0.963,4.0,-4.6419999999999995,1.0,0.0578,0.248,0.149,0.319,0.763,160.88299999999998,0.0
0.562,0.917,2.0,-5.138,1.0,0.045,0.8220000000000001,0.0,0.21100000000000002,0.9620000000000001,88.82,0.0
0.604,0.826,2.0,-7.4,1.0,0.037000000000000005,0.0155,0.000138,0.175,0.364,116.12700000000001,0.0
0.512,0.306,4.0,-11.645,1.0,0.0271,0.675,3.1e-06,0.10300000000000001,0.36200000000000004,73.59100000000001,0.0
0.765,0.606,7.0,-9.382,1.0,0.0325,0.46,0.000298,0.37,0.9329999999999999,133.615,0.0
0.622,0.6409999999999999,11.0,-12.075,0.0,0.0454,0.0236,0.0,0.0616,0.823,164.222,0.0
0.588,0.6859999999999999,4.0,-9.517000000000001,0.0,0.0511,0.0289,0.00021099999999999998,0.386,0.289,105.384,0.0
0.9359999999999999,0.606,10.0,-8.677999999999999,0.0,0.284,0.0239,0.0,0.26899999999999996,0.628,99.02799999999999,0.0
0.168,0.9840000000000001,11.0,-3.8680000000000003,0.0,0.16,5.379999999999999e-05,0.0,0.304,0.536,172.497,0.0
0.643,0.8540000000000001,1.0,-5.672999999999999,1.0,0.027999999999999997,0.000128,0.862,0.17,0.40299999999999997,92.96600000000001,0.0
0.7559999999999999,0.946,1.0,-5.862,1.0,0.0888,0.41200000000000003,0.95,0.457,0.9520000000000001,95.03399999999999,0.0
0.309,0.327,7.0,-15.679,1.0,0.146,0.843,0.000824,0.284,0.47700000000000004,78.778,0.0
0.344,0.47600000000000003,10.0,-10.717,0.0,0.0821,0.28,0.00427,0.755,0.574,55.583,0.0
0.514,0.365,2.0,-15.977,1.0,0.035,0.41600000000000004,0.0,0.364,0.7190000000000001,113.26700000000001,0.0
0.534,0.278,0.0,-10.535,1.0,0.0269,0.624,2.1000000000000002e-06,0.107,0.159,101.89,0.0
0.619,0.652,11.0,-11.425999999999998,1.0,0.033,0.0348,4.14e-05,0.0945,0.6679999999999999,123.68299999999999,0.0
0.509,0.59,9.0,-10.096,1.0,0.0891,0.00413,0.0202,0.0633,0.624,159.945,0.0
0.486,0.774,0.0,-6.803,1.0,0.0688,0.451,0.0,0.7490000000000001,0.713,146.843,0.0
0.5479999999999999,0.324,10.0,-12.011,0.0,0.0929,0.0339,0.00296,0.0686,0.418,86.73899999999999,0.0
0.8909999999999999,0.715,0.0,-7.382000000000001,1.0,0.222,0.0647,0.88,0.107,0.408,123.98,0.0
0.7909999999999999,0.49200000000000005,10.0,-11.735,0.0,0.14800000000000002,0.0074,0.89,0.107,0.243,123.014,0.0
0.5529999999999999,0.8220000000000001,2.0,-5.974,1.0,0.0571,0.0484,0.652,0.125,0.8490000000000001,93.713,0.0
0.5579999999999999,0.9470000000000001,2.0,-4.507,1.0,0.192,0.0274,5.88e-05,0.302,0.718,162.09799999999998,0.0
0.5770000000000001,0.586,4.0,-11.175999999999998,0.0,0.0306,0.0784,0.0538,0.149,0.687,127.206,0.0
0.695,0.63,0.0,-9.004,1.0,0.0551,0.23199999999999998,2.07e-05,0.0801,0.385,99.993,0.0
0.475,0.40399999999999997,5.0,-8.958,1.0,0.0284,0.141,0.0,0.196,0.289,72.36,0.0
0.599,0.7090000000000001,2.0,-10.565,1.0,0.0396,0.0983,0.9109999999999999,0.11900000000000001,0.387,128.561,0.0
0.5479999999999999,0.919,2.0,-3.154,1.0,0.0373,0.0466,0.00866,0.369,0.8740000000000001,154.119,0.0
0.37,0.207,0.0,-20.125999999999998,0.0,0.0401,0.95,0.966,0.10300000000000001,0.43799999999999994,158.898,0.0
0.6509999999999999,0.44799999999999995,2.0,-7.165,0.0,0.028999999999999998,0.0444,1.79e-06,0.12300000000000001,0.12,77.997,0.0
0.24600000000000002,0.0887,0.0,-31.159000000000002,0.0,0.0519,0.794,0.528,0.369,0.0466,123.29299999999999,0.0
0.523,0.8029999999999999,1.0,-6.321000000000001,0.0,0.0791,0.107,0.00040899999999999997,0.154,0.9209999999999999,91.469,0.0
0.523,0.73,10.0,-5.682,0.0,0.0349,0.0005690000000000001,1.04e-06,0.0981,0.731,86.096,0.0
0.374,0.77,0.0,-8.658,1.0,0.105,0.0022600000000000003,0.0007469999999999999,0.987,0.36700000000000005,114.819,0.0
0.626,0.9129999999999999,2.0,-4.611000000000001,1.0,0.0698,0.000333,0.000452,0.273,0.397,114.031,0.0
0.465,0.9540000000000001,10.0,-4.251,1.0,0.044000000000000004,0.000346,5.38e-06,0.573,0.45799999999999996,143.85,0.0
0.738,0.33399999999999996,9.0,-12.972000000000001,0.0,0.27,0.995,0.0675,0.564,0.503,125.6,0.0
0.34700000000000003,0.715,2.0,-11.142999999999999,1.0,0.0704,0.0437,0.38799999999999996,0.0528,0.6509999999999999,163.789,0.0
0.295,0.977,4.0,-3.112,1.0,0.0788,0.0324,0.000628,0.207,0.628,181.354,0.0
0.521,0.608,3.0,-6.6160000000000005,1.0,0.24600000000000002,0.659,0.0,0.16699999999999998,0.45899999999999996,122.80799999999999,0.0
0.715,0.9470000000000001,0.0,-13.043,0.0,0.0398,0.0978,1.4400000000000001e-05,0.142,0.546,115.177,0.0
0.642,0.831,11.0,-5.976,0.0,0.0342,0.254,0.0,0.0559,0.575,104.116,0.0
0.478,0.718,7.0,-8.138,1.0,0.0328,0.00197,0.0,0.314,0.855,139.157,0.0
1967.0,0.474,0.7759999999999999,2.0,-12.847000000000001,1.0,0.327,0.835,0.0022600000000000003,0.948,0.713,127.32799999999999
0.318,0.192,4.0,-13.037,1.0,0.0287,0.9059999999999999,3.91e-05,0.11199999999999999,0.386,176.63099999999997,0.0
0.535,0.883,9.0,-5.456,1.0,0.033,0.0214,1.17e-05,0.0276,0.253,108.02,0.0
0.33399999999999996,0.708,7.0,-7.569,1.0,0.0369,0.00374,0.0,0.109,0.528,100.389,0.0
0.836,0.917,5.0,-7.806,1.0,0.08199999999999999,0.327,3.23e-06,0.255,0.905,99.99,0.0
0.6709999999999999,0.519,1.0,-11.165,1.0,0.0376,0.645,0.000368,0.31,0.9390000000000001,77.532,0.0
0.8109999999999999,0.256,4.0,-15.623,0.0,0.0596,0.856,0.147,0.153,0.61,116.89200000000001,0.0
0.413,0.9109999999999999,6.0,-5.763999999999999,0.0,0.033,0.00010800000000000001,0.000193,0.17300000000000001,0.802,151.98,0.0
0.501,0.569,10.0,-3.9130000000000003,1.0,0.0279,0.292,0.0,0.177,0.193,99.573,0.0
0.163,0.20600000000000002,10.0,-12.083,1.0,0.0435,0.9329999999999999,0.929,0.077,0.0738,176.294,0.0
0.635,0.185,8.0,-15.203,0.0,0.0342,0.629,0.0,0.23199999999999998,0.501,95.021,0.0
0.804,0.586,7.0,-12.546,1.0,0.0543,0.006670000000000001,0.00434,0.0626,0.619,101.865,0.0
0.446,0.28800000000000003,6.0,-16.243,0.0,0.106,0.68,0.0,0.153,0.483,91.59299999999999,0.0
0.45799999999999996,0.375,1.0,-11.894,1.0,0.0333,0.257,0.0,0.10400000000000001,0.18899999999999997,73.801,0.0
0.894,0.5589999999999999,9.0,-5.1770000000000005,0.0,0.0528,0.0411,0.00013700000000000002,0.5479999999999999,0.603,96.009,0.0
0.309,0.447,7.0,-11.475,1.0,0.0384,0.111,0.491,0.318,0.0427,188.74599999999998,0.0
0.708,0.281,0.0,-16.903,1.0,0.0504,0.0914,0.0,0.245,0.7120000000000001,117.54,0.0
0.516,0.545,7.0,-8.847999999999999,1.0,0.0405,0.609,0.00454,0.873,0.35700000000000004,123.605,0.0
0.344,0.948,6.0,-6.144,1.0,0.0706,0.0013,0.0217,0.35100000000000003,0.327,144.86700000000002,0.0
0.604,0.773,7.0,-7.36,1.0,0.0489,0.33,0.0,0.049,0.6409999999999999,131.267,0.0
0.598,0.723,11.0,-7.104,1.0,0.0418,0.0908,9.15e-06,0.0795,0.52,167.696,0.0
0.688,0.6609999999999999,9.0,-8.267000000000001,0.0,0.0299,0.3,0.0,0.126,0.586,125.036,0.0
0.40299999999999997,0.391,11.0,-11.550999999999998,1.0,0.0303,0.6890000000000001,0.0,0.188,0.604,172.049,0.0
0.8759999999999999,0.561,1.0,-13.652000000000001,0.0,0.1,0.00216,0.7929999999999999,0.0608,0.758,137.678,0.0
0.225,0.249,10.0,-11.304,1.0,0.0307,0.8220000000000001,0.0,0.098,0.0681,79.832,0.0
0.657,0.599,11.0,-8.388,0.0,0.03,0.1,3.06e-06,0.0957,0.531,115.007,0.0
0.605,0.455,5.0,-8.902999999999999,0.0,0.0301,0.595,0.0,0.0816,0.6779999999999999,106.825,0.0
0.622,0.6409999999999999,11.0,-12.075,0.0,0.0454,0.0236,0.0,0.0616,0.823,164.222,0.0
0.596,0.6629999999999999,9.0,-7.324,0.0,0.0273,0.10300000000000001,0.10400000000000001,0.24,0.0772,121.995,0.0
0.569,0.888,1.0,-5.376,1.0,0.0343,0.00027400000000000005,0.000188,0.358,0.85,135.03,0.0
0.6990000000000001,0.754,9.0,-6.51,0.0,0.0323,0.11900000000000001,0.46399999999999997,0.237,0.737,110.969,0.0
0.45799999999999996,0.8320000000000001,5.0,-4.652,0.0,0.0421,0.603,0.00029,0.10300000000000001,0.961,156.282,0.0
0.299,0.012,0.0,-16.201,0.0,0.0445,0.9840000000000001,0.0,0.16399999999999998,0.183,83.24,0.0
0.23600000000000002,0.257,5.0,-17.092,1.0,0.0301,0.823,0.706,0.134,0.17800000000000002,100.18299999999999,0.0
0.5760000000000001,0.41200000000000003,2.0,-10.440999999999999,1.0,0.0565,0.8390000000000001,0.259,0.292,0.33299999999999996,111.46799999999999,0.0
0.519,0.284,0.0,-14.442,1.0,0.0352,0.838,0.0209,0.0869,0.82,183.234,0.0
0.504,0.335,11.0,-9.22,0.0,0.0325,0.531,0.105,0.0996,0.154,81.003,0.0
0.0689,0.326,2.0,-14.005999999999998,1.0,0.037000000000000005,0.828,0.9740000000000001,0.08800000000000001,0.0758,76.471,0.0
0.682,0.354,2.0,-9.971,1.0,0.0504,0.6829999999999999,0.0,0.13699999999999998,0.20600000000000002,127.01,0.0
0.675,0.635,7.0,-9.198,1.0,0.0344,0.0547,0.0,0.235,0.8540000000000001,90.56200000000001,0.0
0.359,0.147,1.0,-19.66,0.0,0.0495,0.96,0.113,0.124,0.557,132.06,0.0
0.42100000000000004,0.524,8.0,-17.494,1.0,0.0433,0.6940000000000001,0.773,0.145,0.6659999999999999,133.517,0.0
0.371,0.15,7.0,-23.801,1.0,0.0857,0.715,0.406,0.105,0.302,189.511,0.0
0.6759999999999999,0.565,0.0,-10.56,1.0,0.0272,0.142,0.0,0.0802,0.373,113.961,0.0
0.68,0.659,0.0,-6.855,1.0,0.21100000000000002,0.11800000000000001,0.0,0.107,0.41100000000000003,91.259,0.0
0.614,0.627,4.0,-13.352,0.0,0.0359,0.0831,0.00307,0.309,0.848,123.051,0.0
0.8170000000000001,0.409,4.0,-14.748,1.0,0.0502,0.0258,0.162,0.075,0.887,92.678,0.0
0.7,0.741,1.0,-8.791,1.0,0.0336,0.0852,5.550000000000001e-05,0.0409,0.9670000000000001,135.881,0.0
0.612,0.6679999999999999,9.0,-12.974,1.0,0.0288,0.00494,0.000718,0.16399999999999998,0.7509999999999999,111.584,0.0
0.604,0.826,2.0,-7.4,1.0,0.037000000000000005,0.0155,0.000138,0.175,0.364,116.12700000000001,0.0
0.701,0.618,7.0,-7.632000000000001,1.0,0.0332,0.652,0.0,0.0632,0.941,124.773,0.0
0.527,0.461,6.0,-7.147,0.0,0.0339,0.366,4.1899999999999995e-05,0.146,0.40299999999999997,112.196,0.0
0.32799999999999996,0.9359999999999999,0.0,-3.9739999999999998,1.0,0.0409,0.00047400000000000003,0.000217,0.14800000000000002,0.35100000000000003,96.381,0.0
0.313,0.196,0.0,-18.114,1.0,0.0287,0.7759999999999999,0.937,0.134,0.0367,87.834,0.0
0.493,0.851,4.0,-3.742,0.0,0.115,0.551,0.0,0.24,0.483,139.877,0.0
0.72,0.0454,0.0,-17.368,1.0,0.073,0.993,0.16899999999999998,0.213,0.39799999999999996,116.12100000000001,0.0
0.39299999999999996,0.905,0.0,-4.167,1.0,0.0912,0.17,9.75e-06,0.23600000000000002,0.414,168.90200000000002,0.0
0.8170000000000001,0.446,0.0,-12.825999999999999,1.0,0.177,0.0218,0.843,0.353,0.9109999999999999,100.088,0.0
0.31,0.37799999999999995,9.0,-11.368,1.0,0.0367,0.638,0.0,0.204,0.171,93.446,0.0
0.6609999999999999,0.7040000000000001,9.0,-10.882,0.0,0.0348,0.6629999999999999,0.0,0.136,0.769,124.03399999999999,0.0
0.516,0.7140000000000001,11.0,-7.124,1.0,0.0379,0.00045700000000000005,0.0226,0.397,0.7190000000000001,156.041,0.0
0.248,0.715,0.0,-6.582999999999999,1.0,0.0788,0.179,0.00128,0.304,0.0828,168.372,0.0
0.636,0.893,3.0,-6.311,1.0,0.047,0.674,0.00143,0.17600000000000002,0.887,129.664,0.0
0.5770000000000001,0.72,9.0,-5.151,1.0,0.0319,0.3,8.06e-06,0.182,0.337,115.945,0.0
0.8759999999999999,0.684,11.0,-6.045,0.0,0.19,0.314,0.0,0.2,0.748,94.384,0.0
0.7340000000000001,0.955,11.0,-7.824,0.0,0.0763,0.0507,0.187,0.375,0.466,121.87899999999999,0.0
0.32,0.872,1.0,-9.115,0.0,0.0726,8.109999999999999e-05,0.7559999999999999,0.163,0.461,131.616,0.0
0.713,0.925,9.0,-11.714,1.0,0.11699999999999999,0.151,0.8220000000000001,0.127,0.379,165.231,0.0
0.7,0.335,2.0,-11.825999999999999,1.0,0.0298,0.616,4.8700000000000005e-05,0.0982,0.13,102.92399999999999,0.0
0.541,0.9229999999999999,7.0,-4.0760000000000005,1.0,0.0977,0.531,0.0,0.997,0.703,86.196,0.0
0.662,0.688,7.0,-7.061,1.0,0.0747,0.0487,0.00021899999999999998,0.0758,0.858,155.119,0.0
0.24,0.31,3.0,-16.067999999999998,1.0,0.0601,0.835,0.0672,0.0922,0.281,83.93299999999999,0.0
0.539,0.574,5.0,-8.128,1.0,0.0444,0.7979999999999999,0.128,0.145,0.608,149.667,0.0
0.698,0.0883,10.0,-21.943,0.0,0.867,0.7490000000000001,0.0,0.198,0.491,91.57,0.0
0.828,0.664,0.0,-8.376,1.0,0.0462,0.0145,0.0371,0.098,0.894,132.165,0.0
0.488,0.10400000000000001,2.0,-11.41,1.0,0.0316,0.91,0.000585,0.0948,0.187,128.672,0.0
0.342,0.9670000000000001,7.0,-3.616,1.0,0.11,0.0024100000000000002,0.0289,0.0841,0.377,102.53200000000001,0.0
0.49700000000000005,0.9079999999999999,0.0,-6.087000000000001,1.0,0.0391,5.95e-06,0.0012699999999999999,0.33299999999999996,0.531,139.283,0.0
0.725,0.698,1.0,-6.317,0.0,0.0332,0.00938,0.0644,0.142,0.512,133.023,0.0
0.198,0.107,5.0,-13.839,1.0,0.0346,0.9640000000000001,0.245,0.261,0.111,84.244,0.0
0.5329999999999999,0.752,5.0,-8.257,0.0,0.0404,0.34,0.0,0.285,0.489,139.88,0.0
0.6990000000000001,0.95,4.0,-3.948,0.0,0.2,0.28800000000000003,0.0,0.10800000000000001,0.8059999999999999,174.96,0.0
0.645,0.845,10.0,-9.042,0.0,0.0661,0.13,0.0,0.0559,0.878,78.02,0.0
0.0843,0.451,5.0,-9.35,1.0,0.0337,0.6779999999999999,1.18e-05,0.114,0.0447,172.67,0.0
0.522,0.963,5.0,-3.8689999999999998,1.0,0.0909,0.0136,0.0,0.428,0.752,110.708,0.0
0.568,0.8809999999999999,2.0,-6.557,0.0,0.057,0.0035,0.00131,0.131,0.38799999999999996,131.931,0.0
0.698,0.368,7.0,-14.777000000000001,1.0,0.0356,0.755,1.9600000000000002e-05,0.0985,0.516,130.874,0.0
0.342,0.941,11.0,-5.901,0.0,0.14300000000000002,0.000153,9.46e-06,0.20600000000000002,0.306,123.301,0.0
0.7190000000000001,0.7020000000000001,2.0,-6.711,1.0,0.0469,0.17800000000000002,2.44e-05,0.0668,0.6509999999999999,95.088,0.0
0.562,0.611,10.0,-9.855,0.0,0.052000000000000005,0.10300000000000001,0.742,0.129,0.345,87.015,0.0
0.778,0.36700000000000005,9.0,-12.352,1.0,0.111,0.163,7.46e-06,0.075,0.89,169.893,0.0
0.7490000000000001,0.341,5.0,-10.662,1.0,0.0282,0.445,0.0237,0.10300000000000001,0.33399999999999996,78.084,0.0
0.601,0.589,5.0,-8.451,1.0,0.0418,0.725,0.006809999999999999,0.12,0.862,116.505,0.0
0.623,0.675,5.0,-4.9030000000000005,0.0,0.11199999999999999,0.414,1.81e-06,0.0442,0.83,170.601,0.0
0.746,0.25,4.0,-14.027999999999999,1.0,0.0474,0.77,0.0,0.155,0.885,120.745,0.0
0.5870000000000001,0.85,7.0,-7.082999999999999,1.0,0.0358,0.00414,1.42e-05,0.331,0.579,145.02100000000002,0.0
0.6890000000000001,0.8009999999999999,2.0,-7.837000000000001,1.0,0.0402,0.179,0.0096,0.0598,0.657,108.469,0.0
0.544,0.59,11.0,-9.095,0.0,0.0322,0.527,0.000805,0.141,0.579,186.144,0.0
0.5660000000000001,0.975,11.0,-3.0789999999999997,1.0,0.051,0.0317,0.0,0.8590000000000001,0.97,131.803,0.0
0.547,0.9079999999999999,10.0,-7.1979999999999995,0.0,0.105,0.00238,0.0226,0.685,0.153,127.029,0.0
0.166,0.965,0.0,-4.736000000000001,1.0,0.109,7.96e-06,0.929,0.6,0.0324,114.193,0.0
0.534,0.278,0.0,-10.535,1.0,0.0269,0.624,2.1000000000000002e-06,0.107,0.159,101.89,0.0
0.688,0.578,0.0,-7.531000000000001,1.0,0.0258,0.46799999999999997,0.0,0.14800000000000002,0.633,95.052,0.0
0.45399999999999996,0.22899999999999998,2.0,-12.592,1.0,0.0297,0.16699999999999998,0.102,0.20199999999999999,0.134,73.55199999999999,0.0
0.581,0.735,7.0,-7.223,1.0,0.0389,0.242,0.40700000000000003,0.473,0.446,130.002,0.0
0.618,0.927,2.0,-5.654,1.0,0.042,0.0427,0.0,0.0559,0.6970000000000001,95.785,0.0
0.434,0.978,8.0,-3.617,1.0,0.0563,0.00415,0.000567,0.504,0.65,134.102,0.0
0.36200000000000004,0.52,2.0,-12.939,0.0,0.601,0.764,0.0,0.882,0.68,123.025,0.0
0.526,0.579,9.0,-7.486000000000001,0.0,0.0271,0.036000000000000004,1.03e-06,0.081,0.415,172.013,0.0
0.23600000000000002,0.9329999999999999,7.0,-7.95,1.0,0.0833,0.147,0.000425,0.341,0.5870000000000001,97.786,0.0
0.596,0.8220000000000001,8.0,-5.3229999999999995,1.0,0.20199999999999999,0.311,0.0,0.348,0.526,169.935,0.0
0.54,0.523,8.0,-9.357999999999999,0.0,0.0563,0.585,0.0,0.0594,0.556,147.322,0.0
0.9059999999999999,0.49700000000000005,4.0,-15.183,0.0,0.0376,0.147,0.154,0.0635,0.9279999999999999,121.852,0.0
0.674,0.884,5.0,-6.142,1.0,0.0276,0.14,0.0,0.145,0.951,116.88,0.0
0.688,0.42200000000000004,5.0,-6.934,0.0,0.0881,0.6659999999999999,0.0,0.0506,0.8240000000000001,143.876,0.0
0.611,0.518,11.0,-7.075,1.0,0.0421,0.746,0.0,0.12,0.40299999999999997,127.31700000000001,0.0
0.813,0.703,11.0,-5.077,0.0,0.268,0.125,1.26e-06,0.237,0.24100000000000002,94.82799999999999,0.0
0.501,0.684,2.0,-5.367999999999999,1.0,0.0302,0.485,0.0,0.083,0.369,80.039,0.0
0.6679999999999999,0.491,0.0,-11.495,0.0,0.0302,0.612,0.163,0.152,0.574,109.59,0.0
0.7859999999999999,0.29,0.0,-14.092,0.0,0.04,0.601,0.0021100000000000003,0.10400000000000001,0.544,119.37200000000001,0.0
0.317,0.385,4.0,-8.08,1.0,0.0447,0.815,0.0,0.13,0.126,75.18,0.0
0.207,0.26,5.0,-12.225,1.0,0.0326,0.46299999999999997,0.441,0.155,0.0724,149.69899999999998,0.0
0.428,0.616,9.0,-6.777,0.0,0.0324,0.0612,0.0,0.344,0.115,119.60700000000001,0.0
0.7859999999999999,0.342,7.0,-12.557,1.0,0.0318,0.105,0.000152,0.075,0.47600000000000003,88.10700000000001,0.0
0.535,0.597,11.0,-11.888,1.0,0.025,0.29,0.00162,0.5770000000000001,0.706,96.756,0.0
0.386,0.672,1.0,-10.755,0.0,0.0395,0.00417,0.0007700000000000001,0.203,0.483,78.923,0.0
0.33,0.26899999999999996,11.0,-18.026,0.0,0.0505,0.95,0.929,0.0934,0.12,148.17,0.0
0.77,0.615,0.0,-11.637,1.0,0.332,0.265,0.000491,0.816,0.6,106.33,0.0
0.26,0.483,1.0,-16.299,1.0,0.0636,0.589,0.00358,0.10400000000000001,0.11599999999999999,149.586,0.0
0.239,0.0781,4.0,-19.024,1.0,0.0393,0.9790000000000001,0.958,0.111,0.0399,119.919,0.0
0.456,0.18899999999999997,7.0,-8.616,1.0,0.0429,0.99,0.0135,0.667,0.47,92.65299999999999,0.0
0.318,0.948,10.0,-5.952000000000001,0.0,0.11800000000000001,7.06e-05,0.00144,0.191,0.174,138.856,0.0
0.306,0.0485,5.0,-17.057000000000002,1.0,0.0348,0.937,1.21e-05,0.109,0.35,96.83,0.0
0.629,0.261,4.0,-14.909,1.0,0.134,0.8440000000000001,1.87e-05,0.0946,0.6579999999999999,171.38099999999997,0.0
0.483,0.774,4.0,-12.429,1.0,0.898,0.86,5.84e-06,0.9540000000000001,0.34600000000000003,122.12799999999999,0.0
0.518,0.9229999999999999,2.0,-4.927,1.0,0.0454,0.000308,0.0021899999999999997,0.32299999999999995,0.342,98.021,0.0
0.605,0.444,10.0,-10.987,1.0,0.032,0.5489999999999999,0.0141,0.131,0.778,129.033,0.0
0.33899999999999997,0.252,7.0,-13.946,0.0,0.0333,0.867,0.0499,0.142,0.11900000000000001,116.434,0.0
0.715,0.575,1.0,-10.58,1.0,0.0487,0.0318,0.00035099999999999997,0.17,0.747,91.589,0.0
0.425,0.825,4.0,-4.967,1.0,0.0406,0.0127,0.0,0.174,0.628,170.15,0.0
0.8270000000000001,0.6459999999999999,6.0,-5.542000000000001,0.0,0.054000000000000006,0.00504,0.0,0.0588,0.322,130.013,0.0
0.253,0.924,8.0,-4.83,1.0,0.162,0.00179,0.00856,0.281,0.72,171.97099999999998,0.0
0.7120000000000001,0.612,0.0,-12.74,1.0,0.0441,0.831,0.441,0.11800000000000001,0.526,112.02799999999999,0.0
0.479,0.41,3.0,-7.752000000000001,1.0,0.0253,0.878,0.0,0.18100000000000002,0.405,93.604,0.0
